hospcode,hospname,postcode,obs1url,ind1url,mortalityvalue,obs2url,ind2url,recommendvalue
http://nhs.publishmydata.com/id/organisation/nacs/RK5BL,Mansfield Community Hospital,NG18 5QJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RK5BL,http://nhs.publishmydata.com/data/metric/96,0.9909,http://nhs.publishmydata.com/data/metric/182/year/2016/RK5BL,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RK5BC,King's Mill Hospital,NG17 4JL,http://nhs.publishmydata.com/data/metric/96/year/2016/RK5BC,http://nhs.publishmydata.com/data/metric/96,0.9909,http://nhs.publishmydata.com/data/metric/182/year/2016/RK5BC,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RHM01,Southampton General Hospital,SO16 6YD,http://nhs.publishmydata.com/data/metric/96/year/2016/RHM01,http://nhs.publishmydata.com/data/metric/96,0.9509,http://nhs.publishmydata.com/data/metric/182/year/2016/RHM01,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RHM12,Princess Anne Hospital,SO16 5YA,http://nhs.publishmydata.com/data/metric/96/year/2016/RHM12,http://nhs.publishmydata.com/data/metric/96,0.9509,http://nhs.publishmydata.com/data/metric/182/year/2016/RHM12,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RHQCC,Charles Clifford Dental Hospital,S10 2SZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RHQCC,http://nhs.publishmydata.com/data/metric/96,0.9362,http://nhs.publishmydata.com/data/metric/182/year/2016/RHQCC,http://nhs.publishmydata.com/data/metric/182,76
http://nhs.publishmydata.com/id/organisation/nacs/RHQHH,Royal Hallamshire Hospital,S10 2JF,http://nhs.publishmydata.com/data/metric/96/year/2016/RHQHH,http://nhs.publishmydata.com/data/metric/96,0.9362,http://nhs.publishmydata.com/data/metric/182/year/2016/RHQHH,http://nhs.publishmydata.com/data/metric/182,76
http://nhs.publishmydata.com/id/organisation/nacs/RHQNG,Northern General Hospital,S5 7AU,http://nhs.publishmydata.com/data/metric/96/year/2016/RHQNG,http://nhs.publishmydata.com/data/metric/96,0.9362,http://nhs.publishmydata.com/data/metric/182/year/2016/RHQNG,http://nhs.publishmydata.com/data/metric/182,76
http://nhs.publishmydata.com/id/organisation/nacs/RHQWP,Weston Park Hospital,S10 2SJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RHQWP,http://nhs.publishmydata.com/data/metric/96,0.9362,http://nhs.publishmydata.com/data/metric/182/year/2016/RHQWP,http://nhs.publishmydata.com/data/metric/182,76
http://nhs.publishmydata.com/id/organisation/nacs/RHU03,Queen Alexandra Hospital,PO6 3LY,http://nhs.publishmydata.com/data/metric/96/year/2016/RHU03,http://nhs.publishmydata.com/data/metric/96,1.0711,http://nhs.publishmydata.com/data/metric/182/year/2016/RHU03,http://nhs.publishmydata.com/data/metric/182,73
http://nhs.publishmydata.com/id/organisation/nacs/RHU04,Petersfield Community Hospital,GU32 3LB,http://nhs.publishmydata.com/data/metric/96/year/2016/RHU04,http://nhs.publishmydata.com/data/metric/96,1.0711,http://nhs.publishmydata.com/data/metric/182/year/2016/RHU04,http://nhs.publishmydata.com/data/metric/182,73
http://nhs.publishmydata.com/id/organisation/nacs/RHU10,Gosport War Memorial Hospital - Portsmouth Hospitals NHS Trust,PO12 3PW,http://nhs.publishmydata.com/data/metric/96/year/2016/RHU10,http://nhs.publishmydata.com/data/metric/96,1.0711,http://nhs.publishmydata.com/data/metric/182/year/2016/RHU10,http://nhs.publishmydata.com/data/metric/182,73
http://nhs.publishmydata.com/id/organisation/nacs/RHW01,Royal Berkshire Hospital,RG1 5AN,http://nhs.publishmydata.com/data/metric/96/year/2016/RHW01,http://nhs.publishmydata.com/data/metric/96,0.9457,http://nhs.publishmydata.com/data/metric/182/year/2016/RHW01,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RJ100,Guy's and St Thomas' NHS Trust,SE1 9RT,http://nhs.publishmydata.com/data/metric/96/year/2016/RJ100,http://nhs.publishmydata.com/data/metric/96,0.7424,http://nhs.publishmydata.com/data/metric/182/year/2016/RJ100,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RJ121,Guy's Hospital,SE1 9RT,http://nhs.publishmydata.com/data/metric/96/year/2016/RJ121,http://nhs.publishmydata.com/data/metric/96,0.7424,http://nhs.publishmydata.com/data/metric/182/year/2016/RJ121,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RJ122,St Thomas',SE1 7EH,http://nhs.publishmydata.com/data/metric/96/year/2016/RJ122,http://nhs.publishmydata.com/data/metric/96,0.7424,http://nhs.publishmydata.com/data/metric/182/year/2016/RJ122,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RJ224,University Hospital Lewisham,SE13 6LH,http://nhs.publishmydata.com/data/metric/96/year/2016/RJ224,http://nhs.publishmydata.com/data/metric/96,1.0129,http://nhs.publishmydata.com/data/metric/182/year/2016/RJ224,http://nhs.publishmydata.com/data/metric/182,60
http://nhs.publishmydata.com/id/organisation/nacs/RJ613,Purley War Memorial Hospital,CR8 2YL,http://nhs.publishmydata.com/data/metric/96/year/2016/RJ613,http://nhs.publishmydata.com/data/metric/96,0.9858,http://nhs.publishmydata.com/data/metric/182/year/2016/RJ613,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RJ701,St George's Hospital (London),SW17 0QT,http://nhs.publishmydata.com/data/metric/96/year/2016/RJ701,http://nhs.publishmydata.com/data/metric/96,0.9057,http://nhs.publishmydata.com/data/metric/182/year/2016/RJ701,http://nhs.publishmydata.com/data/metric/182,71
http://nhs.publishmydata.com/id/organisation/nacs/RJZ01,King's College Hospital,SE5 9RS,http://nhs.publishmydata.com/data/metric/96/year/2016/RJZ01,http://nhs.publishmydata.com/data/metric/96,0.8709,http://nhs.publishmydata.com/data/metric/182/year/2016/RJZ01,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RJC02,Warwick Hospital,CV34 5BW,http://nhs.publishmydata.com/data/metric/96/year/2016/RJC02,http://nhs.publishmydata.com/data/metric/96,1.0548,http://nhs.publishmydata.com/data/metric/182/year/2016/RJC02,http://nhs.publishmydata.com/data/metric/182,81
http://nhs.publishmydata.com/id/organisation/nacs/RJC03,Stratford Hospital,CV37 6NX,http://nhs.publishmydata.com/data/metric/96/year/2016/RJC03,http://nhs.publishmydata.com/data/metric/96,1.0548,http://nhs.publishmydata.com/data/metric/182/year/2016/RJC03,http://nhs.publishmydata.com/data/metric/182,81
http://nhs.publishmydata.com/id/organisation/nacs/RJC04,Ellen Badger Hospital,CV36 4AX,http://nhs.publishmydata.com/data/metric/96/year/2016/RJC04,http://nhs.publishmydata.com/data/metric/96,1.0548,http://nhs.publishmydata.com/data/metric/182/year/2016/RJC04,http://nhs.publishmydata.com/data/metric/182,81
http://nhs.publishmydata.com/id/organisation/nacs/RJE09,County Hospital,ST16 3SA,http://nhs.publishmydata.com/data/metric/96/year/2016/RJE09,http://nhs.publishmydata.com/data/metric/96,1.033,http://nhs.publishmydata.com/data/metric/182/year/2016/RJE09,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RL4TC,Cannock Chase Hospital,WS11 5XY,http://nhs.publishmydata.com/data/metric/96/year/2016/RL4TC,http://nhs.publishmydata.com/data/metric/96,1.0395,http://nhs.publishmydata.com/data/metric/182/year/2016/RL4TC,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RJE01,Royal Stoke University Hospital,ST4 6QG,http://nhs.publishmydata.com/data/metric/96/year/2016/RJE01,http://nhs.publishmydata.com/data/metric/96,1.033,http://nhs.publishmydata.com/data/metric/182/year/2016/RJE01,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RJF04,Samuel Johnson Community Hospital,WS13 6EF,http://nhs.publishmydata.com/data/metric/96/year/2016/RJF04,http://nhs.publishmydata.com/data/metric/96,0.9653,http://nhs.publishmydata.com/data/metric/182/year/2016/RJF04,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RJF05,Sir Robert Peel Hospital,B78 3NG,http://nhs.publishmydata.com/data/metric/96/year/2016/RJF05,http://nhs.publishmydata.com/data/metric/96,0.9653,http://nhs.publishmydata.com/data/metric/182/year/2016/RJF05,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RJL30,"Diana, Princess Of Wales Hospital",DN33 2BA,http://nhs.publishmydata.com/data/metric/96/year/2016/RJL30,http://nhs.publishmydata.com/data/metric/96,1.0755,http://nhs.publishmydata.com/data/metric/182/year/2016/RJL30,http://nhs.publishmydata.com/data/metric/182,56
http://nhs.publishmydata.com/id/organisation/nacs/RJL31,Goole and District Hospital,DN14 6RX,http://nhs.publishmydata.com/data/metric/96/year/2016/RJL31,http://nhs.publishmydata.com/data/metric/96,1.0755,http://nhs.publishmydata.com/data/metric/182/year/2016/RJL31,http://nhs.publishmydata.com/data/metric/182,56
http://nhs.publishmydata.com/id/organisation/nacs/RJL32,Scunthorpe General Hospital,DN15 7BH,http://nhs.publishmydata.com/data/metric/96/year/2016/RJL32,http://nhs.publishmydata.com/data/metric/96,1.0755,http://nhs.publishmydata.com/data/metric/182/year/2016/RJL32,http://nhs.publishmydata.com/data/metric/182,56
http://nhs.publishmydata.com/id/organisation/nacs/RWDDA,Lincoln County Hospital,LN2 5QY,http://nhs.publishmydata.com/data/metric/96/year/2016/RWDDA,http://nhs.publishmydata.com/data/metric/96,1.1099,http://nhs.publishmydata.com/data/metric/182/year/2016/RWDDA,http://nhs.publishmydata.com/data/metric/182,54
http://nhs.publishmydata.com/id/organisation/nacs/RJN71,Macclesfield District General Hospital,SK10 3BL,http://nhs.publishmydata.com/data/metric/96/year/2016/RJN71,http://nhs.publishmydata.com/data/metric/96,1.0279,http://nhs.publishmydata.com/data/metric/182/year/2016/RJN71,http://nhs.publishmydata.com/data/metric/182,67
http://nhs.publishmydata.com/id/organisation/nacs/RJN63,Congleton War Memorial Hospital,CW12 3AR,http://nhs.publishmydata.com/data/metric/96/year/2016/RJN63,http://nhs.publishmydata.com/data/metric/96,1.0279,http://nhs.publishmydata.com/data/metric/182/year/2016/RJN63,http://nhs.publishmydata.com/data/metric/182,67
http://nhs.publishmydata.com/id/organisation/nacs/RJN68,Knutsford and District Community Hospital,WA16 0BT,http://nhs.publishmydata.com/data/metric/96/year/2016/RJN68,http://nhs.publishmydata.com/data/metric/96,1.0279,http://nhs.publishmydata.com/data/metric/182/year/2016/RJN68,http://nhs.publishmydata.com/data/metric/182,67
http://nhs.publishmydata.com/id/organisation/nacs/RJR05,Countess Of Chester Hospital,CH2 1HJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RJR05,http://nhs.publishmydata.com/data/metric/96,1.0527,http://nhs.publishmydata.com/data/metric/182/year/2016/RJR05,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RJR60,Ellesmere Port Hospital,CH65 6SG,http://nhs.publishmydata.com/data/metric/96/year/2016/RJR60,http://nhs.publishmydata.com/data/metric/96,1.0527,http://nhs.publishmydata.com/data/metric/182/year/2016/RJR60,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RK5HP,Newark Hospital,NG24 4DE,http://nhs.publishmydata.com/data/metric/96/year/2016/RK5HP,http://nhs.publishmydata.com/data/metric/96,0.9909,http://nhs.publishmydata.com/data/metric/182/year/2016/RK5HP,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RKB01,University Hospital (Coventry),CV2 2DX,http://nhs.publishmydata.com/data/metric/96/year/2016/RKB01,http://nhs.publishmydata.com/data/metric/96,1.0627,http://nhs.publishmydata.com/data/metric/182/year/2016/RKB01,http://nhs.publishmydata.com/data/metric/182,77
http://nhs.publishmydata.com/id/organisation/nacs/RKB03,Hospital Of St Cross,CV22 5PX,http://nhs.publishmydata.com/data/metric/96/year/2016/RKB03,http://nhs.publishmydata.com/data/metric/96,1.0627,http://nhs.publishmydata.com/data/metric/182/year/2016/RKB03,http://nhs.publishmydata.com/data/metric/182,77
http://nhs.publishmydata.com/id/organisation/nacs/RKEQ4,The Whittington Health,N19 5NF,http://nhs.publishmydata.com/data/metric/96/year/2016/RKEQ4,http://nhs.publishmydata.com/data/metric/96,0.6688,http://nhs.publishmydata.com/data/metric/182/year/2016/RKEQ4,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RL403,New Cross Hospital,WV10 0QP,http://nhs.publishmydata.com/data/metric/96/year/2016/RL403,http://nhs.publishmydata.com/data/metric/96,1.0395,http://nhs.publishmydata.com/data/metric/182/year/2016/RL403,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RLNGL,Sunderland Royal Hospital,SR4 7TP,http://nhs.publishmydata.com/data/metric/96/year/2016/RLNGL,http://nhs.publishmydata.com/data/metric/96,0.976,http://nhs.publishmydata.com/data/metric/182/year/2016/RLNGL,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RXPCC,Chester Le Street Hospital,DH3 3AT,http://nhs.publishmydata.com/data/metric/96/year/2016/RXPCC,http://nhs.publishmydata.com/data/metric/96,1.023,http://nhs.publishmydata.com/data/metric/182/year/2016/RXPCC,http://nhs.publishmydata.com/data/metric/182,61
http://nhs.publishmydata.com/id/organisation/nacs/RXPBA,Bishop Auckland Hospital,DL14 6AD,http://nhs.publishmydata.com/data/metric/96/year/2016/RXPBA,http://nhs.publishmydata.com/data/metric/96,1.023,http://nhs.publishmydata.com/data/metric/182/year/2016/RXPBA,http://nhs.publishmydata.com/data/metric/182,61
http://nhs.publishmydata.com/id/organisation/nacs/RLNGM,Sunderland Eye Infirmary,SR2 9HP,http://nhs.publishmydata.com/data/metric/96/year/2016/RLNGM,http://nhs.publishmydata.com/data/metric/96,0.976,http://nhs.publishmydata.com/data/metric/182/year/2016/RLNGM,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RLQ01,"The County Hospital, Wye Valley NHS Trust",HR1 2BN,http://nhs.publishmydata.com/data/metric/96/year/2016/RLQ01,http://nhs.publishmydata.com/data/metric/96,1.152,http://nhs.publishmydata.com/data/metric/182/year/2016/RLQ01,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RLQ03,Bromyard Community Hospital,HR7 4QN,http://nhs.publishmydata.com/data/metric/96/year/2016/RLQ03,http://nhs.publishmydata.com/data/metric/96,1.152,http://nhs.publishmydata.com/data/metric/182/year/2016/RLQ03,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RLQ06,Leominster Community Hospital,HR6 8JH,http://nhs.publishmydata.com/data/metric/96/year/2016/RLQ06,http://nhs.publishmydata.com/data/metric/96,1.152,http://nhs.publishmydata.com/data/metric/182/year/2016/RLQ06,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RLQ08,Ross on Wye Community Hospital,HR9 5AD,http://nhs.publishmydata.com/data/metric/96/year/2016/RLQ08,http://nhs.publishmydata.com/data/metric/96,1.152,http://nhs.publishmydata.com/data/metric/182/year/2016/RLQ08,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RLT01,George Eliot Hospital,CV10 7DJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RLT01,http://nhs.publishmydata.com/data/metric/96,1.1506,http://nhs.publishmydata.com/data/metric/182/year/2016/RLT01,http://nhs.publishmydata.com/data/metric/182,67
http://nhs.publishmydata.com/id/organisation/nacs/RM102,Norfolk and Norwich University Hospital,NR4 7UY,http://nhs.publishmydata.com/data/metric/96/year/2016/RM102,http://nhs.publishmydata.com/data/metric/96,1.0401,http://nhs.publishmydata.com/data/metric/182/year/2016/RM102,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RM131,Cromer and District Hospital,NR27 0BQ,http://nhs.publishmydata.com/data/metric/96/year/2016/RM131,http://nhs.publishmydata.com/data/metric/96,1.0401,http://nhs.publishmydata.com/data/metric/182/year/2016/RM131,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RM201,Withington Hospital,M20 2LR,http://nhs.publishmydata.com/data/metric/96/year/2016/RM201,http://nhs.publishmydata.com/data/metric/96,0.9793,http://nhs.publishmydata.com/data/metric/182/year/2016/RM201,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RM202,Wythenshawe Hospital,M23 9LT,http://nhs.publishmydata.com/data/metric/96/year/2016/RM202,http://nhs.publishmydata.com/data/metric/96,0.9793,http://nhs.publishmydata.com/data/metric/182/year/2016/RM202,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RM301,Salford Royal,M6 8HD,http://nhs.publishmydata.com/data/metric/96/year/2016/RM301,http://nhs.publishmydata.com/data/metric/96,0.8962,http://nhs.publishmydata.com/data/metric/182/year/2016/RM301,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RW603,Royal Oldham Hospital,OL1 2JH,http://nhs.publishmydata.com/data/metric/96/year/2016/RW603,http://nhs.publishmydata.com/data/metric/96,1.0796,http://nhs.publishmydata.com/data/metric/182/year/2016/RW603,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RW602,North Manchester General Hospital,M8 5RB,http://nhs.publishmydata.com/data/metric/96/year/2016/RW602,http://nhs.publishmydata.com/data/metric/96,1.0796,http://nhs.publishmydata.com/data/metric/182/year/2016/RW602,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RW3MR,Manchester Royal Infirmary,M13 9WL,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3MR,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3MR,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RW3RC,Royal Manchester Children's Hospital,M13 9WL,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3RC,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3RC,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RW3SM,Saint Mary's Hospital,M13 9WL,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3SM,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3SM,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RWJ09,Stepping Hill Hospital,SK2 7JE,http://nhs.publishmydata.com/data/metric/96/year/2016/RWJ09,http://nhs.publishmydata.com/data/metric/96,0.9748,http://nhs.publishmydata.com/data/metric/182/year/2016/RWJ09,http://nhs.publishmydata.com/data/metric/182,73
http://nhs.publishmydata.com/id/organisation/nacs/RMC01,Royal Bolton Hospital,BL4 0JR,http://nhs.publishmydata.com/data/metric/96/year/2016/RMC01,http://nhs.publishmydata.com/data/metric/96,1.045,http://nhs.publishmydata.com/data/metric/182/year/2016/RMC01,http://nhs.publishmydata.com/data/metric/182,73
http://nhs.publishmydata.com/id/organisation/nacs/RMP01,Tameside Hospital,OL6 9RW,http://nhs.publishmydata.com/data/metric/96/year/2016/RMP01,http://nhs.publishmydata.com/data/metric/96,1.1493,http://nhs.publishmydata.com/data/metric/182/year/2016/RMP01,http://nhs.publishmydata.com/data/metric/182,73
http://nhs.publishmydata.com/id/organisation/nacs/RN325,The Great Western Hospital,SN3 6BB,http://nhs.publishmydata.com/data/metric/96/year/2016/RN325,http://nhs.publishmydata.com/data/metric/96,0.9466,http://nhs.publishmydata.com/data/metric/182/year/2016/RN325,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RN313,Savernake Hospital,SN8 3HL,http://nhs.publishmydata.com/data/metric/96/year/2016/RN313,http://nhs.publishmydata.com/data/metric/96,0.9466,http://nhs.publishmydata.com/data/metric/182/year/2016/RN313,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RN334,Trowbridge Community Hospital,BA14 8PH,http://nhs.publishmydata.com/data/metric/96/year/2016/RN334,http://nhs.publishmydata.com/data/metric/96,0.9466,http://nhs.publishmydata.com/data/metric/182/year/2016/RN334,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RN506,Basingstoke and North Hampshire Hospital,RG24 9NA,http://nhs.publishmydata.com/data/metric/96/year/2016/RN506,http://nhs.publishmydata.com/data/metric/96,1.1067,http://nhs.publishmydata.com/data/metric/182/year/2016/RN506,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RN541,Royal Hampshire County Hospital,SO22 5DG,http://nhs.publishmydata.com/data/metric/96/year/2016/RN541,http://nhs.publishmydata.com/data/metric/96,1.1067,http://nhs.publishmydata.com/data/metric/182/year/2016/RN541,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RN542,Andover War Memorial Hospital,SP10 3LB,http://nhs.publishmydata.com/data/metric/96/year/2016/RN542,http://nhs.publishmydata.com/data/metric/96,1.1067,http://nhs.publishmydata.com/data/metric/182/year/2016/RN542,http://nhs.publishmydata.com/data/metric/182,74
http://nhs.publishmydata.com/id/organisation/nacs/RN707,Darent Valley Hospital,DA2 8DA,http://nhs.publishmydata.com/data/metric/96/year/2016/RN707,http://nhs.publishmydata.com/data/metric/96,1.0695,http://nhs.publishmydata.com/data/metric/182/year/2016/RN707,http://nhs.publishmydata.com/data/metric/182,83
http://nhs.publishmydata.com/id/organisation/nacs/RNA01,Russells Hall Hospital,DY1 2HQ,http://nhs.publishmydata.com/data/metric/96/year/2016/RNA01,http://nhs.publishmydata.com/data/metric/96,0.998,http://nhs.publishmydata.com/data/metric/182/year/2016/RNA01,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RNA02,Guest Hospital,DY1 4SE,http://nhs.publishmydata.com/data/metric/96/year/2016/RNA02,http://nhs.publishmydata.com/data/metric/96,0.998,http://nhs.publishmydata.com/data/metric/182/year/2016/RNA02,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RNA04,Corbett Hospital,DY8 4JB,http://nhs.publishmydata.com/data/metric/96/year/2016/RNA04,http://nhs.publishmydata.com/data/metric/96,0.998,http://nhs.publishmydata.com/data/metric/182/year/2016/RNA04,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RTFDU,Haltwhistle War Memorial Hospital,NE49 9AJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDU,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDU,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RNLAY,Cumberland Infirmary,CA2 7HY,http://nhs.publishmydata.com/data/metric/96/year/2016/RNLAY,http://nhs.publishmydata.com/data/metric/96,1.0121,http://nhs.publishmydata.com/data/metric/182/year/2016/RNLAY,http://nhs.publishmydata.com/data/metric/182,52
http://nhs.publishmydata.com/id/organisation/nacs/RNLBX,West Cumberland Hospital,CA28 8JG,http://nhs.publishmydata.com/data/metric/96/year/2016/RNLBX,http://nhs.publishmydata.com/data/metric/96,1.0121,http://nhs.publishmydata.com/data/metric/182/year/2016/RNLBX,http://nhs.publishmydata.com/data/metric/182,52
http://nhs.publishmydata.com/id/organisation/nacs/RNQ51,Kettering General Hospital,NN16 8UZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RNQ51,http://nhs.publishmydata.com/data/metric/96,1.0757,http://nhs.publishmydata.com/data/metric/182/year/2016/RNQ51,http://nhs.publishmydata.com/data/metric/182,58
http://nhs.publishmydata.com/id/organisation/nacs/RWEAE,Glenfield Hospital,LE3 9QP,http://nhs.publishmydata.com/data/metric/96/year/2016/RWEAE,http://nhs.publishmydata.com/data/metric/96,0.9816,http://nhs.publishmydata.com/data/metric/182/year/2016/RWEAE,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/RNZ02,Salisbury District Hospital,SP2 8BJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RNZ02,http://nhs.publishmydata.com/data/metric/96,1.1184,http://nhs.publishmydata.com/data/metric/182/year/2016/RNZ02,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RVJ20,Frenchay Hospital,BS16 1LE,http://nhs.publishmydata.com/data/metric/96/year/2016/RVJ20,http://nhs.publishmydata.com/data/metric/96,0.9017,http://nhs.publishmydata.com/data/metric/182/year/2016/RVJ20,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/RP5BA,Bassetlaw Hospital,S81 0BD,http://nhs.publishmydata.com/data/metric/96/year/2016/RP5BA,http://nhs.publishmydata.com/data/metric/96,1.0004,http://nhs.publishmydata.com/data/metric/182/year/2016/RP5BA,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/RP5DR,Doncaster Royal Infirmary,DN2 5LT,http://nhs.publishmydata.com/data/metric/96/year/2016/RP5DR,http://nhs.publishmydata.com/data/metric/96,1.0004,http://nhs.publishmydata.com/data/metric/182/year/2016/RP5DR,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/RP5MM,Montagu Hospital,S64 0AZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RP5MM,http://nhs.publishmydata.com/data/metric/96,1.0004,http://nhs.publishmydata.com/data/metric/182/year/2016/RP5MM,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/R1K01,Northwick Park Hospital,HA1 3UJ,http://nhs.publishmydata.com/data/metric/96/year/2016/R1K01,http://nhs.publishmydata.com/data/metric/96,0.903,http://nhs.publishmydata.com/data/metric/182/year/2016/R1K01,http://nhs.publishmydata.com/data/metric/182,63
http://nhs.publishmydata.com/id/organisation/nacs/R1K03,St Mark's Hospital,HA1 3UJ,http://nhs.publishmydata.com/data/metric/96/year/2016/R1K03,http://nhs.publishmydata.com/data/metric/96,0.903,http://nhs.publishmydata.com/data/metric/182/year/2016/R1K03,http://nhs.publishmydata.com/data/metric/182,63
http://nhs.publishmydata.com/id/organisation/nacs/RQXM1,Homerton University Hospital Foundation Trust,E9 6SR,http://nhs.publishmydata.com/data/metric/96/year/2016/RQXM1,http://nhs.publishmydata.com/data/metric/96,0.9421,http://nhs.publishmydata.com/data/metric/182/year/2016/RQXM1,http://nhs.publishmydata.com/data/metric/182,74
